"caution_order_id","corridor_code","zone","section_from","section_to","track_line","km_from","km_to","normal_sectional_speed_kmph","imposed_caution_speed_kmph","speed_drop_kmph","speed_drop_pct","restriction_reason","triggering_defect_code","triggering_defect_name","defect_category","imposition_timestamp","planned_lifting_timestamp","actual_lifting_timestamp","status","average_train_detention_min","daily_impacted_trains_count","coa_direct_feed_synced","correlated_bdms_block_id","responsible_pway_officer","caution_board_displayed"
"COA-SCR-2026-02945","SC-BZA","SCR","NLDA","BZA","UP_MAIN","8.684","10.075","130","45","85","65.4","Track Buckling Risk","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-15T14:39:00.000Z","2026-08-21T17:28:00.000Z","","ACTIVE","7.4","127","true","BDMS-SCR-BLK-82589","R. Kumar SSE/P-Way","true"
"COA-SCR-2026-02946","SC-BZA","SCR","SC","KZJ","DN_MAIN","257.997","259.958","100","30","70","70","Ballast Deficiency","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-07-12T20:05:00.000Z","2026-09-23T13:25:00.000Z","","ACTIVE","3.6","109","true","BDMS-SCR-BLK-73826","S. Sharma PWI","true"
"COA-SCR-2026-02947","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","254.299","254.931","100","75","25","25","Ballast Deficiency","TRACK_BUCK","Track Buckling","FOUNDATION","2026-06-11T15:14:00.000Z","2026-09-20T17:45:00.000Z","","ACTIVE","3.5","104","true","BDMS-SCR-BLK-30282","D. Reddy SSE/P-Way","true"
"COA-NR-2026-02948","NDLS-CNB","NR","ALJN","TDL","UP_MAIN","150.747","153.394","110","45","65","59.1","Gauge Variation","RAIL_FRAC","Rail Fracture","STRUCTURAL","2026-08-09T19:08:00.000Z","2026-09-13T16:11:00.000Z","","RAMPING","7.5","146","true","BDMS-NR-BLK-22252","M. Singh PWI","true"
"COA-ER-2026-02949","HWH-ASN","ER","PAN","DGR","SINGLE_LINE","14.96","17.362","130","15","115","88.5","Weld Defect","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-06-10T21:12:00.000Z","2026-09-19T07:15:00.000Z","2026-09-04T17:16:00.000Z","LIFTED","7.4","99","true","BDMS-ER-BLK-48511","D. Reddy SSE/P-Way","true"
"COA-WR-2026-02950","BCT-ADI","WR","ST","BRC","LOOP_LINE","112.947","116.308","100","20","80","80","Weld Defect","SQUAT","Squat Defect","STRUCTURAL","2026-08-20T13:03:00.000Z","2026-08-02T17:57:00.000Z","","ACTIVE","8.4","114","true","BDMS-WR-BLK-74075","V. Gupta AEN","true"
"COA-SCR-2026-02951","SC-BZA","SCR","WLMD","NLDA","LOOP_LINE","77.44","78.775","100","15","85","85","Point/Crossing Defect","DRAIN_BLOCK","Drainage Blockage","FOUNDATION","2026-08-03T12:57:00.000Z","2026-09-12T18:13:00.000Z","2026-08-22T14:10:00.000Z","LIFTED","6.3","109","true","BDMS-SCR-BLK-75157","V. Gupta AEN","true"
"COA-CR-2026-02952","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","13.968","15.219","100","20","80","80","Weld Defect","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-07-28T06:35:00.000Z","2026-09-10T06:26:00.000Z","","RAMPING","8.9","193","true","BDMS-CR-BLK-38234","S. Sharma PWI","true"
"COA-NR-2026-02953","DLI-AMB","NR","SNP","GNU","UP_MAIN","44.291","44.892","110","20","90","81.8","Formation Failure","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-16T19:57:00.000Z","2026-08-18T08:01:00.000Z","2026-08-01T15:30:00.000Z","LIFTED","4.6","147","true","BDMS-NR-BLK-99052","M. Singh PWI","true"
"COA-NR-2026-02954","DLI-AMB","NR","DLI","SZM","DN_MAIN","102.86","103.734","100","15","85","85","Ballast Deficiency","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-06-07T06:45:00.000Z","2026-08-22T21:11:00.000Z","2026-08-22T07:34:00.000Z","LIFTED","7.6","163","true","BDMS-NR-BLK-29468","M. Singh PWI","true"
"COA-NCR-2026-02955","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","41.4","44.689","130","15","115","88.5","Post-Accident Precaution","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-07-10T15:00:00.000Z","2026-09-18T14:01:00.000Z","","ACTIVE","10.3","131","true","BDMS-NCR-BLK-82670","M. Singh PWI","true"
"COA-ER-2026-02956","HWH-ASN","ER","PAN","DGR","SINGLE_LINE","57.028","57.734","130","20","110","84.6","Point/Crossing Defect","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-08-11T11:08:00.000Z","2026-08-17T17:36:00.000Z","","ACTIVE","10.9","104","true","BDMS-ER-BLK-61913","P. Nair JE/P-Way","true"
"COA-ER-2026-02957","HWH-ASN","ER","HWH","BDC","LOOP_LINE","37.699","40.885","100","30","70","70","Post-Accident Precaution","SQUAT","Squat Defect","STRUCTURAL","2026-07-18T16:44:00.000Z","2026-08-14T18:51:00.000Z","","ACTIVE","8.4","104","true","BDMS-ER-BLK-33650","R. Kumar SSE/P-Way","true"
"COA-NCR-2026-02958","DLI-AGC","NCR","PWL","KSV","SINGLE_LINE","43.773","44.094","100","45","55","55","Rail Fracture","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-06-20T14:28:00.000Z","2026-08-10T17:44:00.000Z","2026-08-10T20:57:00.000Z","LIFTED","5.2","151","true","BDMS-NCR-BLK-65059","V. Gupta AEN","true"
"COA-SCR-2026-02959","SC-BZA","SCR","SC","KZJ","UP_MAIN","246.206","248.446","110","45","65","59.1","Post-Accident Precaution","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-06-12T13:46:00.000Z","2026-08-08T17:47:00.000Z","","ACTIVE","4.3","137","true","BDMS-SCR-BLK-69549","P. Nair JE/P-Way","true"
"COA-NCR-2026-02960","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","53.621","56.869","100","15","85","85","Point/Crossing Defect","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-06-14T20:22:00.000Z","2026-09-16T09:50:00.000Z","","ACTIVE","7.9","125","true","BDMS-NCR-BLK-81925","A. Verma APWI","true"
"COA-ER-2026-02961","HWH-ASN","ER","DGR","RNG","SINGLE_LINE","64.601","67.923","110","45","65","59.1","Point/Crossing Defect","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-08-26T07:07:00.000Z","2026-09-05T12:38:00.000Z","","ACTIVE","5.8","119","true","BDMS-ER-BLK-56788","D. Reddy SSE/P-Way","true"
"COA-NR-2026-02962","DLI-AMB","NR","DLI","SZM","DN_MAIN","29.679","32.931","110","15","95","86.4","Rail Fracture","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-24T17:02:00.000Z","2026-09-03T18:40:00.000Z","","RAMPING","3.9","147","true","BDMS-NR-BLK-32911","A. Verma APWI","true"
"COA-SCR-2026-02963","SC-BZA","SCR","SC","KZJ","DN_MAIN","202.586","205.734","130","20","110","84.6","Gauge Variation","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-07-22T15:42:00.000Z","2026-09-09T06:40:00.000Z","","ACTIVE","7.4","104","true","BDMS-SCR-BLK-90101","K. Joshi SE/P-Way","true"
"COA-NR-2026-02964","NDLS-CNB","NR","ALJN","TDL","SINGLE_LINE","397.19","400.205","130","75","55","42.3","Weld Defect","FORM_FAIL","Formation Failure","FOUNDATION","2026-06-17T18:10:00.000Z","2026-09-15T06:43:00.000Z","2026-08-05T17:25:00.000Z","LIFTED","1.8","175","true","BDMS-NR-BLK-65897","A. Verma APWI","true"
"COA-NCR-2026-02965","DLI-AGC","NCR","FDB","PWL","UP_MAIN","28.221","30.755","110","20","90","81.8","Ballast Deficiency","WELD_DEF","Weld Defect","STRUCTURAL","2026-08-14T19:50:00.000Z","2026-08-25T10:49:00.000Z","","RAMPING","10.3","203","true","BDMS-NCR-BLK-38175","K. Joshi SE/P-Way","true"
"COA-SCR-2026-02966","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","85.379","86.235","130","45","85","65.4","Ballast Deficiency","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-07-11T07:48:00.000Z","2026-08-13T17:31:00.000Z","2026-09-28T17:35:00.000Z","LIFTED","5.4","109","true","BDMS-SCR-BLK-14662","R. Kumar SSE/P-Way","true"
"COA-NR-2026-02967","NDLS-CNB","NR","TDL","ETW","UP_MAIN","170.636","174.087","130","15","115","88.5","Formation Failure","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-07-24T10:36:00.000Z","2026-09-23T19:29:00.000Z","2026-08-19T15:16:00.000Z","LIFTED","10","182","true","BDMS-NR-BLK-12358","M. Singh PWI","true"
"COA-ER-2026-02968","HWH-ASN","ER","DGR","RNG","LOOP_LINE","8.228","9.093","100","15","85","85","Track Buckling Risk","SURF_CRACK","Surface Crack","STRUCTURAL","2026-07-23T08:12:00.000Z","2026-08-04T15:41:00.000Z","","ACTIVE","4.9","114","true","BDMS-ER-BLK-30447","R. Kumar SSE/P-Way","true"
"COA-NR-2026-02969","DLI-AMB","NR","PNP","KUN","LOOP_LINE","151.245","152.387","110","20","90","81.8","Track Buckling Risk","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-06-02T15:29:00.000Z","2026-08-22T12:16:00.000Z","","ACTIVE","7.1","136","true","BDMS-NR-BLK-62302","A. Verma APWI","true"
"COA-NCR-2026-02970","DLI-AGC","NCR","MTJ","AGC","UP_MAIN","164.203","165.553","110","75","35","31.8","Rail Fracture","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-08-02T09:05:00.000Z","2026-09-16T21:24:00.000Z","","ACTIVE","2.2","184","true","BDMS-NCR-BLK-81791","K. Joshi SE/P-Way","true"
"COA-SR-2026-02971","MAS-SBC","SR","BWT","KJM","SINGLE_LINE","66.619","67.299","100","75","25","25","Formation Failure","DRAIN_BLOCK","Drainage Blockage","FOUNDATION","2026-06-01T17:18:00.000Z","2026-09-18T10:49:00.000Z","","ACTIVE","2.8","91","true","BDMS-SR-BLK-80425","S. Sharma PWI","true"
"COA-NCR-2026-02972","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","6.431","8.711","130","15","115","88.5","Bridge Approach Settlement","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-07-12T19:33:00.000Z","2026-08-08T12:40:00.000Z","2026-08-16T14:09:00.000Z","LIFTED","11.5","197","true","BDMS-NCR-BLK-57980","K. Joshi SE/P-Way","true"
"COA-WR-2026-02973","BCT-ADI","WR","BRC","ADI","SINGLE_LINE","64.51","65.293","100","75","25","25","Bridge Approach Settlement","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-06-14T11:59:00.000Z","2026-09-27T11:36:00.000Z","","ACTIVE","2.2","114","true","BDMS-WR-BLK-54128","P. Nair JE/P-Way","true"
"COA-NCR-2026-02974","DLI-AGC","NCR","MTJ","AGC","DN_MAIN","174.979","175.834","130","75","55","42.3","Formation Failure","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-07-23T21:59:00.000Z","2026-09-05T19:47:00.000Z","","ACTIVE","4.6","190","true","BDMS-NCR-BLK-68450","P. Nair JE/P-Way","true"
"COA-CR-2026-02975","CSTM-PUNE","CR","KJT","LNL","SINGLE_LINE","93.192","94.475","130","15","115","88.5","Weld Defect","SURF_CRACK","Surface Crack","STRUCTURAL","2026-07-22T13:28:00.000Z","2026-08-19T18:48:00.000Z","","RAMPING","11.5","144","true","BDMS-CR-BLK-28592","R. Kumar SSE/P-Way","true"
"COA-SCR-2026-02976","SC-BZA","SCR","NLDA","BZA","UP_MAIN","55.295","56.539","100","45","55","55","Ballast Deficiency","TWIST","Track Twist","GEOMETRIC","2026-08-01T16:56:00.000Z","2026-09-21T19:13:00.000Z","","RAMPING","6.1","99","true","BDMS-SCR-BLK-30391","A. Verma APWI","true"
"COA-NR-2026-02977","NDLS-CNB","NR","GZB","ALJN","DN_MAIN","20.805","23.789","100","45","55","55","Weld Defect","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-07-19T09:26:00.000Z","2026-08-17T11:30:00.000Z","2026-08-13T06:05:00.000Z","LIFTED","4.5","131","true","BDMS-NR-BLK-55344","V. Gupta AEN","true"
"COA-ER-2026-02978","HWH-ASN","ER","PAN","DGR","DN_MAIN","79.941","81.21","130","30","100","76.9","Rail Fracture","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-07-05T15:29:00.000Z","2026-09-04T11:53:00.000Z","","ACTIVE","10.3","154","true","BDMS-ER-BLK-82945","M. Singh PWI","true"
"COA-CR-2026-02979","CSTM-PUNE","CR","LNV","PUNE","UP_MAIN","93.423","95.416","100","15","85","85","Point/Crossing Defect","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-08-19T19:23:00.000Z","2026-09-08T12:33:00.000Z","","ACTIVE","10.1","193","true","BDMS-CR-BLK-69030","K. Joshi SE/P-Way","true"
"COA-WR-2026-02980","BCT-ADI","WR","BVI","PLG","LOOP_LINE","140.318","141.753","100","30","70","70","Gauge Variation","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-06-27T12:09:00.000Z","2026-09-28T19:15:00.000Z","2026-08-28T20:02:00.000Z","LIFTED","9.4","138","true","BDMS-WR-BLK-41802","M. Singh PWI","true"
"COA-NR-2026-02981","NDLS-CNB","NR","NDLS","GZB","SINGLE_LINE","121.802","123.902","110","15","95","86.4","Ballast Deficiency","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-07-25T13:08:00.000Z","2026-09-10T12:24:00.000Z","","ACTIVE","3.9","138","true","BDMS-NR-BLK-59072","S. Sharma PWI","true"
"COA-WR-2026-02982","BCT-ADI","WR","MMCT","BVI","DN_MAIN","248.313","251.689","100","30","70","70","Bridge Approach Settlement","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-08-10T11:32:00.000Z","2026-09-14T12:58:00.000Z","2026-09-04T19:33:00.000Z","LIFTED","5.8","114","true","BDMS-WR-BLK-11861","D. Reddy SSE/P-Way","true"
"COA-WR-2026-02983","BCT-ADI","WR","PLG","VAPI","DN_MAIN","302.187","302.725","110","30","80","72.7","Rail Fracture","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-08-15T20:49:00.000Z","2026-09-27T06:41:00.000Z","","RAMPING","5.7","174","true","BDMS-WR-BLK-10578","D. Reddy SSE/P-Way","true"
"COA-NR-2026-02984","NDLS-CNB","NR","NDLS","GZB","LOOP_LINE","335.541","336.635","100","45","55","55","Post-Accident Precaution","FORM_FAIL","Formation Failure","FOUNDATION","2026-06-15T15:25:00.000Z","2026-09-26T14:02:00.000Z","2026-08-23T12:12:00.000Z","LIFTED","3.4","146","true","BDMS-NR-BLK-90440","V. Gupta AEN","true"
"COA-NR-2026-02985","DLI-AMB","NR","GNU","PNP","UP_MAIN","140.565","143.235","100","45","55","55","Weld Defect","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-06-28T17:28:00.000Z","2026-09-03T10:29:00.000Z","","ACTIVE","6.7","158","true","BDMS-NR-BLK-49956","K. Joshi SE/P-Way","true"
"COA-NR-2026-02986","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","28.36","30.187","110","15","95","86.4","Weld Defect","CORRUG","Corrugation","STRUCTURAL","2026-07-21T06:45:00.000Z","2026-09-22T20:29:00.000Z","","ACTIVE","3.5","204","true","BDMS-NR-BLK-87016","S. Sharma PWI","true"
"COA-SR-2026-02987","MAS-SBC","SR","MAS","AJJ","UP_MAIN","205.169","208.328","110","30","80","72.7","Bridge Approach Settlement","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-07-15T13:28:00.000Z","2026-08-26T08:59:00.000Z","","ACTIVE","3.2","82","true","BDMS-SR-BLK-32047","K. Joshi SE/P-Way","true"
"COA-WR-2026-02988","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","39.075","41.306","110","15","95","86.4","Track Buckling Risk","CORRUG","Corrugation","STRUCTURAL","2026-08-19T21:31:00.000Z","2026-08-12T19:33:00.000Z","","ACTIVE","7.3","162","true","BDMS-WR-BLK-75678","A. Verma APWI","true"
"COA-CR-2026-02989","CSTM-PUNE","CR","LNV","PUNE","LOOP_LINE","80.713","83.139","110","30","80","72.7","Bridge Approach Settlement","CORRUG","Corrugation","STRUCTURAL","2026-07-26T15:38:00.000Z","2026-09-23T13:31:00.000Z","2026-08-27T11:05:00.000Z","LIFTED","3.4","144","true","BDMS-CR-BLK-70499","P. Nair JE/P-Way","true"
"COA-WR-2026-02990","BCT-ADI","WR","PLG","VAPI","DN_MAIN","129.744","132.14","110","75","35","31.8","Bridge Approach Settlement","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-06T12:10:00.000Z","2026-08-12T20:30:00.000Z","2026-09-22T09:23:00.000Z","LIFTED","3.6","180","true","BDMS-WR-BLK-67114","D. Reddy SSE/P-Way","true"
"COA-SCR-2026-02991","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","269.818","272.346","130","30","100","76.9","Point/Crossing Defect","FORM_FAIL","Formation Failure","FOUNDATION","2026-08-15T08:27:00.000Z","2026-08-11T06:20:00.000Z","","ACTIVE","6.6","90","true","BDMS-SCR-BLK-23461","A. Verma APWI","true"
"COA-SCR-2026-02992","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","17.29","20.294","110","20","90","81.8","Ballast Deficiency","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-06-18T08:58:00.000Z","2026-09-25T09:40:00.000Z","","RAMPING","10.1","118","true","BDMS-SCR-BLK-28487","M. Singh PWI","true"
"COA-CR-2026-02993","CSTM-PUNE","CR","KJT","LNL","SINGLE_LINE","179.486","179.961","130","75","55","42.3","Bridge Approach Settlement","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-16T17:01:00.000Z","2026-09-06T11:49:00.000Z","","ACTIVE","4.6","200","true","BDMS-CR-BLK-79947","P. Nair JE/P-Way","true"
"COA-ER-2026-02994","HWH-ASN","ER","BDC","BWN","LOOP_LINE","22.362","25.246","130","20","110","84.6","Track Buckling Risk","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-25T14:31:00.000Z","2026-08-15T19:11:00.000Z","","ACTIVE","6.3","99","true","BDMS-ER-BLK-47769","R. Kumar SSE/P-Way","true"
"COA-NR-2026-02995","NDLS-CNB","NR","GZB","ALJN","UP_MAIN","414.273","415.554","110","30","80","72.7","Ballast Deficiency","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-28T13:38:00.000Z","2026-08-03T09:58:00.000Z","","RAMPING","4.9","197","true","BDMS-NR-BLK-99420","D. Reddy SSE/P-Way","true"
"COA-SCR-2026-02996","SC-BZA","SCR","WLMD","NLDA","LOOP_LINE","16.088","19.196","110","75","35","31.8","Rail Fracture","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-08-12T20:50:00.000Z","2026-09-12T09:12:00.000Z","2026-08-27T14:17:00.000Z","LIFTED","3.5","85","true","BDMS-SCR-BLK-87943","A. Verma APWI","true"
"COA-SR-2026-02997","MAS-SBC","SR","JTJ","BWT","DN_MAIN","301.56","302.663","100","45","55","55","Gauge Variation","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-06-16T18:21:00.000Z","2026-09-13T21:31:00.000Z","2026-08-14T06:30:00.000Z","LIFTED","3","95","true","BDMS-SR-BLK-44669","S. Sharma PWI","true"
"COA-ER-2026-02998","HWH-ASN","ER","BWN","PAN","DN_MAIN","202.317","203.651","100","15","85","85","Point/Crossing Defect","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-08-20T14:37:00.000Z","2026-08-10T13:52:00.000Z","2026-09-05T09:25:00.000Z","LIFTED","11.2","134","true","BDMS-ER-BLK-57573","P. Nair JE/P-Way","true"
"COA-SR-2026-02999","MAS-SBC","SR","KJM","SBC","DN_MAIN","86.577","89.291","110","20","90","81.8","Bridge Approach Settlement","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-07-06T18:34:00.000Z","2026-09-05T07:02:00.000Z","2026-08-18T20:09:00.000Z","LIFTED","5.6","91","true","BDMS-SR-BLK-15005","M. Singh PWI","true"
"COA-NR-2026-03000","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","183.055","185.366","110","15","95","86.4","Rail Fracture","FORM_FAIL","Formation Failure","FOUNDATION","2026-06-26T16:26:00.000Z","2026-09-22T15:37:00.000Z","","ACTIVE","5","146","true","BDMS-NR-BLK-88241","A. Verma APWI","true"
"COA-NR-2026-03001","NDLS-CNB","NR","ALJN","TDL","DN_MAIN","422.494","424.204","110","75","35","31.8","Rail Fracture","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-07-19T12:00:00.000Z","2026-08-23T08:59:00.000Z","","ACTIVE","3.3","153","true","BDMS-NR-BLK-85570","S. Sharma PWI","true"
"COA-WR-2026-03002","BCT-ADI","WR","BRC","ADI","SINGLE_LINE","285.007","287.455","110","45","65","59.1","Track Buckling Risk","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-07-01T06:20:00.000Z","2026-08-05T08:58:00.000Z","","RAMPING","3.4","168","true","BDMS-WR-BLK-75301","D. Reddy SSE/P-Way","true"
"COA-NCR-2026-03003","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","105.124","107.536","110","15","95","86.4","Gauge Variation","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-08-09T15:57:00.000Z","2026-09-28T14:18:00.000Z","","RAMPING","6.3","197","true","BDMS-NCR-BLK-56566","D. Reddy SSE/P-Way","true"
"COA-WR-2026-03004","BCT-ADI","WR","BRC","ADI","UP_MAIN","247.742","248.468","110","75","35","31.8","Gauge Variation","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-07-18T10:43:00.000Z","2026-09-01T21:16:00.000Z","2026-09-16T09:53:00.000Z","LIFTED","2.9","126","true","BDMS-WR-BLK-36892","P. Nair JE/P-Way","true"
"COA-NR-2026-03005","NDLS-CNB","NR","TDL","ETW","UP_MAIN","12.426","13.398","100","45","55","55","Ballast Deficiency","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-08-14T08:27:00.000Z","2026-09-11T11:32:00.000Z","2026-08-20T13:46:00.000Z","LIFTED","3.1","211","true","BDMS-NR-BLK-20953","A. Verma APWI","true"
"COA-SR-2026-03006","MAS-SBC","SR","JTJ","BWT","DN_MAIN","152.638","154.534","110","45","65","59.1","Bridge Approach Settlement","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-08-10T06:45:00.000Z","2026-09-18T06:19:00.000Z","","ACTIVE","2.7","130","true","BDMS-SR-BLK-92838","P. Nair JE/P-Way","true"
"COA-CR-2026-03007","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","1.342","2.363","100","15","85","85","Rail Fracture","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-07-07T07:28:00.000Z","2026-09-14T18:57:00.000Z","","ACTIVE","6.3","168","true","BDMS-CR-BLK-99403","D. Reddy SSE/P-Way","true"
"COA-WR-2026-03008","BCT-ADI","WR","ST","BRC","UP_MAIN","147.748","150.286","110","20","90","81.8","Gauge Variation","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-20T10:52:00.000Z","2026-09-03T18:01:00.000Z","","RAMPING","8.3","132","true","BDMS-WR-BLK-81986","D. Reddy SSE/P-Way","true"
"COA-SCR-2026-03009","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","25.701","28.626","110","45","65","59.1","Ballast Deficiency","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-08-18T08:28:00.000Z","2026-08-19T10:55:00.000Z","2026-08-14T17:56:00.000Z","LIFTED","7.2","109","true","BDMS-SCR-BLK-60025","S. Sharma PWI","true"
"COA-WR-2026-03010","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","362.602","364.991","100","45","55","55","Gauge Variation","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-07-06T07:33:00.000Z","2026-08-28T06:05:00.000Z","2026-09-11T06:15:00.000Z","LIFTED","5.1","156","true","BDMS-WR-BLK-39899","D. Reddy SSE/P-Way","true"
"COA-ER-2026-03011","HWH-ASN","ER","BDC","BWN","SINGLE_LINE","74.516","76.196","130","20","110","84.6","Rail Fracture","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-06-09T07:39:00.000Z","2026-08-05T09:56:00.000Z","","ACTIVE","5.3","144","true","BDMS-ER-BLK-23937","K. Joshi SE/P-Way","true"
"COA-SCR-2026-03012","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","252.055","252.884","130","75","55","42.3","Ballast Deficiency","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-06-10T19:58:00.000Z","2026-09-11T21:42:00.000Z","","RAMPING","2.3","127","true","BDMS-SCR-BLK-54829","K. Joshi SE/P-Way","true"
"COA-CR-2026-03013","CSTM-PUNE","CR","KYN","KAT","LOOP_LINE","55.056","57.474","100","20","80","80","Track Buckling Risk","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-24T09:09:00.000Z","2026-08-05T18:34:00.000Z","2026-09-08T13:06:00.000Z","LIFTED","11","131","true","BDMS-CR-BLK-13627","M. Singh PWI","true"
"COA-NR-2026-03014","DLI-AMB","NR","GNU","PNP","LOOP_LINE","189.873","190.822","100","75","25","25","Ballast Deficiency","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-19T12:20:00.000Z","2026-09-23T15:12:00.000Z","","ACTIVE","1.8","103","true","BDMS-NR-BLK-81363","D. Reddy SSE/P-Way","true"
"COA-NR-2026-03015","DLI-AMB","NR","GNU","PNP","LOOP_LINE","20.609","22.092","130","45","85","65.4","Weld Defect","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-05T12:00:00.000Z","2026-09-28T17:44:00.000Z","","ACTIVE","6.1","136","true","BDMS-NR-BLK-91060","P. Nair JE/P-Way","true"
"COA-CR-2026-03016","CSTM-PUNE","CR","LNV","PUNE","LOOP_LINE","141.561","143.359","130","30","100","76.9","Rail Fracture","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-08-16T10:17:00.000Z","2026-09-04T21:26:00.000Z","","RAMPING","4.4","181","true","BDMS-CR-BLK-16766","D. Reddy SSE/P-Way","true"
