"machine_requisition_id","timestamp_demanded","machine_type","machine_name","machine_unit_number","corridor_code","zone","section_from","section_to","track_line","km_start","km_end","span_km","quantum_target","quantum_unit","pre_work_tqi","target_post_work_tqi","primary_defect_rectified","primary_defect_name","requested_duration_hours","min_acceptable_duration_hours","requires_power_block","ohe_elementary_section","requires_st_disconnection","affected_points_signals","machine_stabling_station","shadow_block_coordinated","post_maintenance_speed_restriction_kmph","bdms_approval_status","bdms_sanctioned_duration_hours","target_grant_probability","operator_crew_in_charge"
"MBR-WR-2026-03666","2026-07-28T16:17:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-3901","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","151.114","151.815","0.701","3","turnouts","59.3","82.2","SURF_CRACK","Surface Crack","3.1","2.3","false","N/A","true","Pt 109A/157B, Track Circuit TC-29","MMCT","Gang Manual Off-Track Pack","75","CURTAILED","2.3","0.85","D. Reddy SSE/P-Way"
"MBR-CR-2026-03667","2026-09-11T21:11:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-451","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","67.525","70.244","2.719","2.36","km","50","87.5","GAUGE_WIDE","Gauge — Wide","5","3.8","true","ES-KJT-UP-05","false","None","KJT","TRD Tower Wagon + S&T Interlocking Check","20","REJECTED","0","0.75","K. Joshi SE/P-Way"
"MBR-NR-2026-03668","2026-07-11T16:37:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-7472","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","353.893","358.533","4.64","4.46","km","55.7","93.1","ALIGN_VERT","Alignment — Vertical (Unevenness)","4.1","3.1","false","N/A","false","None","GZB","Gang Manual Off-Track Pack","75","SANCTIONED","4.1","0.82","A. Verma APWI"
"MBR-CR-2026-03669","2026-07-05T09:14:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-5550","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","175.701","178.148","2.447","2.41","km","63.6","92.4","KINK_RAIL","Kinked Rail","2.6","2","false","N/A","false","None","KJT","Gang Manual Off-Track Pack","75","SANCTIONED","2.6","0.84","R. Kumar SSE/P-Way"
"MBR-SCR-2026-03670","2026-09-13T13:59:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-165","SC-BZA","SCR","NLDA","BZA","DN_MAIN","253.273","256.928","3.655","1.89","pass-km","47.5","82.7","CORRUG","Corrugation","4.9","3.7","true","ES-NLDA-UP-08","false","None","NLDA","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.9","0.72","D. Reddy SSE/P-Way"
"MBR-SCR-2026-03671","2026-09-27T16:54:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-3626","SC-BZA","SCR","NLDA","BZA","DN_MAIN","31.191","35.401","4.21","2.82","km","60.5","81.1","HOG_RAIL","Hogged Rail","3.7","2.8","false","N/A","false","None","NLDA","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.83","A. Verma APWI"
"MBR-NR-2026-03672","2026-07-25T17:45:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-843","NDLS-CNB","NR","ETW","CNB","LOOP_LINE","85.602","87.16","1.558","3.17","km","52.7","82.9","TRACK_BUCK","Track Buckling","3.6","2.7","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","45","SANCTIONED","3.6","0.84","A. Verma APWI"
"MBR-WR-2026-03673","2026-08-18T13:55:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-8103","BCT-ADI","WR","BRC","ADI","LOOP_LINE","151.93","154.976","3.046","2.13","km","50.8","85.1","BALL_FOUL","Ballast Fouling","3.6","2.7","false","N/A","false","None","BRC","Gang Manual Off-Track Pack","75","SANCTIONED","3.6","0.88","R. Kumar SSE/P-Way"
"MBR-NCR-2026-03674","2026-09-19T14:37:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-536","DLI-AGC","NCR","PWL","KSV","UP_MAIN","27.839","31.446","3.607","1.55","km","38.5","86.6","BALL_INSUFF","Insufficient Ballast Cushion","3.9","2.9","false","N/A","false","None","PWL","Gang Manual Off-Track Pack","45","SANCTIONED","3.9","0.82","R. Kumar SSE/P-Way"
"MBR-WR-2026-03675","2026-09-14T14:07:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-8067","BCT-ADI","WR","ST","BRC","DN_MAIN","124.453","125.127","0.674","2","turnouts","41.6","81","CORRUG","Corrugation","3.1","2.3","false","N/A","true","Pt 155A/154B, Track Circuit TC-78","ST","Gang Manual Off-Track Pack","75","SANCTIONED","3.1","0.93","M. Singh PWI"
"MBR-CR-2026-03676","2026-07-23T12:15:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-4166","CSTM-PUNE","CR","KAT","LNV","DN_MAIN","67.045","70.664","3.619","2.56","km","43.6","81.4","TWIST","Track Twist","3.4","2.5","false","N/A","false","None","KAT","Gang Manual Off-Track Pack","75","SANCTIONED","3.4","0.9","M. Singh PWI"
"MBR-NCR-2026-03677","2026-07-08T17:19:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-6144","DLI-AGC","NCR","PWL","KSV","LOOP_LINE","119.337","125.105","5.768","999","sleepers","36.2","88","SLEEPER_DEF","Sleeper Defect","6.6","4.9","true","ES-PWL-UP-05","true","Pt 193A/110B, Track Circuit TC-32","PWL","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.6","0.67","V. Gupta AEN"
"MBR-NR-2026-03678","2026-09-28T08:57:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-7908","NDLS-CNB","NR","NDLS","GZB","SINGLE_LINE","217.276","221.818","4.542","3.55","km","56.9","84.3","WELD_DEF","Weld Defect","2.7","2","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","75","SANCTIONED","2.7","0.81","M. Singh PWI"
"MBR-CR-2026-03679","2026-08-16T09:05:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-4300","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","29.545","34.03","4.485","4.18","km","60.1","89.9","CORRUG","Corrugation","3","2.3","false","N/A","false","None","LNV","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.93","P. Nair JE/P-Way"
"MBR-WR-2026-03680","2026-08-03T10:47:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-677","BCT-ADI","WR","VAPI","BL","SINGLE_LINE","122.866","123.462","0.596","6","turnouts","58.8","85.3","ALIGN_VERT","Alignment — Vertical (Unevenness)","2.7","2","false","N/A","true","Pt 108A/164B, Track Circuit TC-41","VAPI","Gang Manual Off-Track Pack","75","SANCTIONED","2.7","0.79","R. Kumar SSE/P-Way"
"MBR-NCR-2026-03681","2026-09-16T12:33:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-1639","DLI-AGC","NCR","MTJ","AGC","DN_MAIN","51.487","54.287","2.8","3.69","km","60","92.1","RAIL_FRAC","Rail Fracture","2.9","2.2","false","N/A","false","None","MTJ","Gang Manual Off-Track Pack","75","SANCTIONED","2.9","0.78","K. Joshi SE/P-Way"
"MBR-NR-2026-03682","2026-07-09T12:55:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-2894","NDLS-CNB","NR","ETW","CNB","LOOP_LINE","184.691","186.504","1.813","2.06","km","64.5","82","GAUGE_TIGHT","Gauge — Tight","2.8","2.1","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","75","SANCTIONED","2.8","0.84","R. Kumar SSE/P-Way"
"MBR-CR-2026-03683","2026-08-17T13:33:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-4630","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","137.437","142.427","4.99","3.84","km","36.4","84.8","CORRUG","Corrugation","3.1","2.3","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","75","SANCTIONED","3.1","0.8","R. Kumar SSE/P-Way"
"MBR-NR-2026-03684","2026-07-17T19:49:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-3204","NDLS-CNB","NR","GZB","ALJN","UP_MAIN","79.23","83.812","4.582","2.08","pass-km","55.8","90.3","ALIGN_LAT","Alignment — Lateral","5","3.8","true","ES-GZB-UP-04","false","None","GZB","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5","0.67","V. Gupta AEN"
"MBR-NCR-2026-03685","2026-09-13T21:25:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-5556","DLI-AGC","NCR","PWL","KSV","DN_MAIN","37.811","38.582","0.771","3","turnouts","61","90.4","GAUGE_TIGHT","Gauge — Tight","2.7","2","false","N/A","true","Pt 158A/170B, Track Circuit TC-99","PWL","Gang Manual Off-Track Pack","75","SANCTIONED","2.7","0.85","S. Sharma PWI"
"MBR-SCR-2026-03686","2026-07-05T14:00:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8472","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","139.76","141.949","2.189","1179","sleepers","61.2","82.2","RW_LAT","Rail Wear — Lateral","6.3","4.7","true","ES-SC-UP-06","true","Pt 152A/175B, Track Circuit TC-88","SC","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","4.7","0.66","P. Nair JE/P-Way"
"MBR-ER-2026-03687","2026-08-21T07:27:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-3200","HWH-ASN","ER","RNG","ASN","DN_MAIN","123.611","125.759","2.148","2.58","km","44.3","89.2","RW_VERT","Rail Wear — Vertical","3.9","2.9","false","N/A","false","None","RNG","Gang Manual Off-Track Pack","75","CURTAILED","2.9","0.92","V. Gupta AEN"
"MBR-CR-2026-03688","2026-07-06T17:51:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-2761","CSTM-PUNE","CR","KYN","KAT","LOOP_LINE","9.261","9.896","0.635","5","turnouts","44.2","89.1","FORM_FAIL","Formation Failure","2.6","2","false","N/A","true","Pt 193A/134B, Track Circuit TC-68","KYN","Gang Manual Off-Track Pack","75","CURTAILED","2","0.9","K. Joshi SE/P-Way"
"MBR-SCR-2026-03689","2026-09-21T17:15:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8488","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","45.415","50.056","4.641","1113","sleepers","60","94.4","CROSS_LVL","Cross-Level Defect","5.7","4.3","true","ES-NLDA-UP-06","true","Pt 127A/144B, Track Circuit TC-78","NLDA","TRD Tower Wagon + S&T Interlocking Check","75","DEFERRED","0","0.85","P. Nair JE/P-Way"
"MBR-CR-2026-03690","2026-08-19T06:03:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-8957","CSTM-PUNE","CR","CSTM","KJT","DN_MAIN","133.022","136.615","3.593","4.15","km","47.8","84.2","RW_RAD","Rail Wear — Radius Reduction","3.6","2.7","false","N/A","false","None","CSTM","Gang Manual Off-Track Pack","75","SANCTIONED","3.6","0.81","A. Verma APWI"
"MBR-NR-2026-03691","2026-07-01T08:29:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-5220","DLI-AMB","NR","SZM","SNP","DN_MAIN","190.359","192.374","2.015","4.01","km","34.9","94.5","RW_RAD","Rail Wear — Radius Reduction","2.6","2","false","N/A","false","None","SZM","Gang Manual Off-Track Pack","75","SANCTIONED","2.6","0.9","K. Joshi SE/P-Way"
"MBR-NR-2026-03692","2026-07-14T16:42:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-4025","DLI-AMB","NR","PNP","KUN","DN_MAIN","61.962","66.879","4.917","4.35","km","42.2","81.6","SLEEPER_DEF","Sleeper Defect","3.4","2.5","false","N/A","false","None","PNP","Gang Manual Off-Track Pack","75","SANCTIONED","3.4","0.79","K. Joshi SE/P-Way"
"MBR-SCR-2026-03693","2026-08-11T17:24:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-9156","SC-BZA","SCR","WLMD","NLDA","UP_MAIN","95.354","100.66","5.306","2.37","km","43.9","90.2","SURF_CRACK","Surface Crack","4.5","3.4","false","N/A","false","None","WLMD","Gang Manual Off-Track Pack","75","SANCTIONED","4.5","0.85","S. Sharma PWI"
"MBR-NR-2026-03694","2026-08-04T10:24:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-6868","DLI-AMB","NR","GNU","PNP","DN_MAIN","114.416","118.079","3.663","1.9","km","33.8","89","WELD_DEF","Weld Defect","2.9","2.2","false","N/A","false","None","GNU","Gang Manual Off-Track Pack","75","SANCTIONED","2.9","0.82","M. Singh PWI"
"MBR-NR-2026-03695","2026-09-07T17:36:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-776","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","76.156","78.129","1.973","844","sleepers","37.2","93.8","TRACK_BUCK","Track Buckling","7","5.3","true","ES-GZB-UP-05","true","Pt 105A/108B, Track Circuit TC-57","GZB","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.72","A. Verma APWI"
"MBR-SR-2026-03696","2026-08-18T10:11:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-6225","MAS-SBC","SR","KJM","SBC","UP_MAIN","6.437","11.586","5.149","1.57","km","42.4","92.9","HOG_RAIL","Hogged Rail","4.2","3.2","false","N/A","false","None","KJM","Gang Manual Off-Track Pack","45","SANCTIONED","4.2","0.8","P. Nair JE/P-Way"
"MBR-CR-2026-03697","2026-08-08T21:42:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-8706","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","174.415","176.85","2.435","1.66","km","42.9","94","SQUAT","Squat Defect","4","3","false","N/A","false","None","LNV","Gang Manual Off-Track Pack","75","CURTAILED","3","0.92","D. Reddy SSE/P-Way"
"MBR-NR-2026-03698","2026-08-04T17:51:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-399","DLI-AMB","NR","GNU","PNP","UP_MAIN","10.688","16.184","5.496","1069","sleepers","61","94.7","FISH_BOLT","Fishplate/Bolt Defect","6.8","5.1","true","ES-GNU-UP-02","true","Pt 131A/161B, Track Circuit TC-85","GNU","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.69","S. Sharma PWI"
"MBR-SR-2026-03699","2026-07-14T12:49:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-120","MAS-SBC","SR","JTJ","BWT","LOOP_LINE","79.24","82.634","3.394","1.98","km","42.7","90.7","FISH_BOLT","Fishplate/Bolt Defect","4.2","3.2","false","N/A","false","None","JTJ","Gang Manual Off-Track Pack","45","SANCTIONED","4.2","0.79","K. Joshi SE/P-Way"
"MBR-NCR-2026-03700","2026-07-08T06:14:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-2558","DLI-AGC","NCR","MTJ","AGC","UP_MAIN","84.382","88.843","4.461","3.96","pass-km","61.8","94.3","SQUAT","Squat Defect","4.2","3.2","true","ES-MTJ-UP-09","false","None","MTJ","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.2","0.82","S. Sharma PWI"
"MBR-NR-2026-03701","2026-08-25T12:51:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-3437","DLI-AMB","NR","KUN","UMB","LOOP_LINE","191.622","195.988","4.366","520","sleepers","45.8","86.4","DRAIN_BLOCK","Drainage Blockage","6.8","5.1","true","ES-KUN-UP-05","true","Pt 188A/183B, Track Circuit TC-34","KUN","TRD Tower Wagon + S&T Interlocking Check","75","DEFERRED","0","0.67","P. Nair JE/P-Way"
"MBR-NR-2026-03702","2026-07-08T15:15:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-9742","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","19.708","21.572","1.864","2.77","km","50.3","82.4","RAIL_FRAC","Rail Fracture","4.6","3.4","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","SANCTIONED","4.6","0.84","M. Singh PWI"
"MBR-SCR-2026-03703","2026-09-10T11:28:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-4937","SC-BZA","SCR","NLDA","BZA","LOOP_LINE","143.5","146.205","2.705","3.26","km","39","87.6","TRACK_BUCK","Track Buckling","3.9","2.9","false","N/A","false","None","NLDA","Gang Manual Off-Track Pack","45","SANCTIONED","3.9","0.94","M. Singh PWI"
"MBR-ER-2026-03704","2026-07-03T14:36:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6673","HWH-ASN","ER","DGR","RNG","UP_MAIN","116.346","119.026","2.68","2.85","km","40.5","89.9","KINK_RAIL","Kinked Rail","3.7","2.8","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","45","SANCTIONED","3.7","0.9","P. Nair JE/P-Way"
"MBR-ER-2026-03705","2026-07-17T12:59:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-4413","HWH-ASN","ER","RNG","ASN","SINGLE_LINE","206.243","207.768","1.525","610","sleepers","36.1","94.2","WELD_DEF","Weld Defect","6.2","4.7","true","ES-RNG-UP-02","true","Pt 173A/101B, Track Circuit TC-84","RNG","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.72","S. Sharma PWI"
"MBR-NCR-2026-03706","2026-07-28T09:42:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-805","DLI-AGC","NCR","PWL","KSV","SINGLE_LINE","9.286","10.862","1.576","4.41","pass-km","36.5","89","BALL_INSUFF","Insufficient Ballast Cushion","4.4","3.3","true","ES-PWL-UP-04","false","None","PWL","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.4","0.8","P. Nair JE/P-Way"
"MBR-NR-2026-03707","2026-07-26T21:27:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-5587","NDLS-CNB","NR","GZB","ALJN","DN_MAIN","183.214","185.605","2.391","1.69","km","64.3","93.3","WELD_DEF","Weld Defect","4.1","3.1","false","N/A","false","None","GZB","Gang Manual Off-Track Pack","75","SANCTIONED","4.1","0.87","S. Sharma PWI"
"MBR-WR-2026-03708","2026-08-27T07:48:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-6278","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","351.599","352.008","0.409","6","turnouts","51.2","88.7","RAIL_FRAC","Rail Fracture","3.9","2.9","false","N/A","true","Pt 174A/199B, Track Circuit TC-67","PLG","Gang Manual Off-Track Pack","75","REJECTED","0","0.79","R. Kumar SSE/P-Way"
"MBR-NR-2026-03709","2026-08-23T12:56:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-8545","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","272.346","276.489","4.143","2.96","km","48.3","89.5","ALIGN_LAT","Alignment — Lateral","5","3.8","true","ES-TDL-UP-03","false","None","TDL","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5","0.74","S. Sharma PWI"
"MBR-ER-2026-03710","2026-08-06T18:37:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-9240","HWH-ASN","ER","DGR","RNG","SINGLE_LINE","100.376","102.417","2.041","3.92","km","32.8","82.8","DRAIN_BLOCK","Drainage Blockage","3.9","2.9","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","75","SANCTIONED","3.9","0.93","A. Verma APWI"
"MBR-CR-2026-03711","2026-08-09T08:43:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-1252","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","181.51","185.711","4.201","2.17","km","62.8","93.2","BALL_FOUL","Ballast Fouling","5","3.8","true","ES-KYN-UP-03","false","None","KYN","TRD Tower Wagon + S&T Interlocking Check","20","CURTAILED","3.8","0.72","P. Nair JE/P-Way"
"MBR-NR-2026-03712","2026-07-26T16:53:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-4733","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","60.338","65.338","5","940","sleepers","49.2","85","CROSS_LVL","Cross-Level Defect","6.1","4.6","true","ES-TDL-UP-06","true","Pt 156A/187B, Track Circuit TC-95","TDL","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","4.6","0.75","R. Kumar SSE/P-Way"
"MBR-WR-2026-03713","2026-09-23T08:58:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-2912","BCT-ADI","WR","VAPI","BL","DN_MAIN","311.61","314.384","2.774","2.75","pass-km","52.9","93.7","BALL_FOUL","Ballast Fouling","3.6","2.7","true","ES-VAPI-UP-02","false","None","VAPI","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","2.7","0.82","P. Nair JE/P-Way"
"MBR-WR-2026-03714","2026-09-11T18:29:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-9498","BCT-ADI","WR","BL","ST","LOOP_LINE","342.144","342.618","0.474","4","turnouts","41.3","90.8","DRAIN_BLOCK","Drainage Blockage","3.7","2.8","false","N/A","true","Pt 167A/140B, Track Circuit TC-24","BL","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.92","S. Sharma PWI"
"MBR-NR-2026-03715","2026-09-15T10:03:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-8793","DLI-AMB","NR","DLI","SZM","SINGLE_LINE","139.801","144.216","4.415","2.92","km","49.5","91.7","BALL_INSUFF","Insufficient Ballast Cushion","4.8","3.6","false","N/A","false","None","DLI","Gang Manual Off-Track Pack","45","SANCTIONED","4.8","0.87","V. Gupta AEN"
"MBR-NR-2026-03716","2026-09-22T12:34:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-2599","DLI-AMB","NR","SZM","SNP","SINGLE_LINE","130.575","136.116","5.541","687","sleepers","42.5","89.9","TWIST","Track Twist","5.6","4.2","true","ES-SZM-UP-06","true","Pt 128A/114B, Track Circuit TC-92","SZM","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.6","0.68","V. Gupta AEN"
"MBR-ER-2026-03717","2026-09-10T07:15:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-9486","HWH-ASN","ER","PAN","DGR","DN_MAIN","120.862","126.042","5.18","3.68","km","34.1","93.8","HOG_RAIL","Hogged Rail","5.5","4.1","true","ES-PAN-UP-09","false","None","PAN","TRD Tower Wagon + S&T Interlocking Check","20","REJECTED","0","0.77","A. Verma APWI"
"MBR-CR-2026-03718","2026-07-20T15:26:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-784","CSTM-PUNE","CR","KYN","KAT","DN_MAIN","76.74","80.922","4.182","3.6","km","32.1","91.7","BALL_INSUFF","Insufficient Ballast Cushion","4.1","3.1","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","45","REJECTED","0","0.87","P. Nair JE/P-Way"
"MBR-NR-2026-03719","2026-08-05T17:28:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-8499","DLI-AMB","NR","PNP","KUN","DN_MAIN","12.388","17.087","4.699","2.76","km","47.7","85.7","SUPER_ELEV","Superelevation Error","4.5","3.4","true","ES-PNP-UP-08","false","None","PNP","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","4.5","0.76","M. Singh PWI"
"MBR-NCR-2026-03720","2026-07-27T15:31:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-5090","DLI-AGC","NCR","KSV","MTJ","DN_MAIN","180.916","183.435","2.519","4.06","km","51.5","80.2","ALIGN_LAT","Alignment — Lateral","4","3","false","N/A","false","None","KSV","Gang Manual Off-Track Pack","45","SANCTIONED","4","0.91","D. Reddy SSE/P-Way"
"MBR-SR-2026-03721","2026-08-19T18:26:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-5081","MAS-SBC","SR","KJM","SBC","DN_MAIN","338.019","341.182","3.163","2.95","pass-km","50.3","90.2","SQUAT","Squat Defect","3.8","2.8","true","ES-KJM-UP-03","false","None","KJM","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.8","0.66","S. Sharma PWI"
"MBR-SR-2026-03722","2026-07-19T09:53:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-8628","MAS-SBC","SR","AJJ","KPD","DN_MAIN","334.987","339.696","4.709","1.62","km","53.8","80.9","BALL_INSUFF","Insufficient Ballast Cushion","4","3","false","N/A","false","None","AJJ","Gang Manual Off-Track Pack","45","SANCTIONED","4","0.91","P. Nair JE/P-Way"
"MBR-NCR-2026-03723","2026-08-24T09:41:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-7033","DLI-AGC","NCR","FDB","PWL","DN_MAIN","160.724","165.452","4.728","1.84","pass-km","54.9","94.8","BALL_SETTLE","Ballast Settlement","4.8","3.6","true","ES-FDB-UP-05","false","None","FDB","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","4.8","0.71","V. Gupta AEN"
"MBR-ER-2026-03724","2026-08-27T11:18:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-3146","HWH-ASN","ER","BDC","BWN","UP_MAIN","31.077","31.68","0.603","3","turnouts","63.4","85.9","ALIGN_VERT","Alignment — Vertical (Unevenness)","2.5","1.9","false","N/A","true","Pt 191A/139B, Track Circuit TC-53","BDC","Gang Manual Off-Track Pack","75","SANCTIONED","2.5","0.89","M. Singh PWI"
"MBR-NR-2026-03725","2026-07-26T17:39:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-2325","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","275.809","279.598","3.789","3.5","km","46.7","81.8","RW_LAT","Rail Wear — Lateral","4.1","3.1","false","N/A","false","None","TDL","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.86","M. Singh PWI"
