"project_id","project_title","category","station_code","division","zone_code","zone_name","sanction_reference","sanction_year","estimated_cost_crores","physical_progress_pct","financial_progress_pct","ni_block_hours","pre_ni_shadow_blocks","twr_approved","crs_sanction_ref","sr_dso_clearance","target_commissioning_date","ni_status","bdms_ni_demand_id","transfer_status","trains_cancelled","trains_diverted","trains_short_terminated","mega_block_start_date","mega_block_end_date","project_manager","contractor","works_programme_ref","latitude","longitude"
"PB-WCR-04203","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Agra Cantt","Bhopal","WCR","West Central Railway","Pink Book Item 2023-24","2023-24",87.52,97,87,36,28,TRUE,"CRS/WCR/903/2026",TRUE,"2028-01-24","NI In Progress","BDMS-NI-2026-WCR-04203","Transferred to BDMS",35,7,1,"2026-08-21","2026-09-05","Amit Sharma (DSTE/Bhopal)","L&T","WP/WCR/2023-24/84",11.67,94.32
"PB-NWR-04204","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Ambala Cantt","Ajmer","NWR","North Western Railway","Pink Book Item 2025-26","2025-26",52.88,29,37,36,28,FALSE,"CRS/NWR/453/2026",FALSE,"2028-01-15","Sanctioned (Awaiting NI)","BDMS-NI-2026-NWR-04204","Transferred to BDMS",0,0,0,,,"Mohit Pandey (DSTE/Ajmer)","Alstom India","WP/NWR/2025-26/196",24.56,74.59
"PB-NCR-04205","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Bilaspur Jn","Jhansi","NCR","North Central Railway","LAW Sanction Item 2024-25","2024-25",25.94,90,91,24,16,TRUE,"CRS/NCR/525/2026",TRUE,"2028-03-14","NI In Progress",,"Pending Transfer",32,24,1,"2026-08-21","2026-09-09","Satish Chandra (DSTE/Jhansi)","Alstom India","WP/NCR/2024-25/183",33.26,82.91
"PB-WR-04206","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Vijayawada Jn","Mumbai Central","WR","Western Railway","LAW Sanction Item 2022-23","2022-23",18.38,49,48,12,6,FALSE,"CRS/WR/199/2026",TRUE,"2026-12-06","Commissioned","BDMS-NI-2026-WR-04206","Transferred to BDMS",0,0,0,,,"Mohit Pandey (DSTE/Mumbai Central)","Siemens Rail","WP/WR/2022-23/14",16.17,92.77
"PB-KRCL-04207","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Varanasi Jn","Karwar","KRCL","Konkan Railway","Pink Book Item 2023-24","2023-24",36.61,32,37,36,11,FALSE,"CRS/KRCL/975/2026",FALSE,"2028-03-08","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Girish Kale (DSTE/Karwar)","HBL","WP/KRCL/2023-24/42",9.5,83.47
"PB-SER-04208","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Kazipet Jn","Ranchi","SER","South Eastern Railway","LAW Sanction Item 2023-24","2023-24",26.03,57,55,24,26,TRUE,"CRS/SER/831/2026",TRUE,"2026-12-09","Delayed / Revised","BDMS-NI-2026-SER-04208","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Ranchi)","Siemens Rail","WP/SER/2023-24/186",16.67,76.44
"PB-SCR-04209","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","New Delhi","Guntakal","SCR","South Central Railway","Pink Book Item 2022-23","2022-23",63.06,53,38,36,5,TRUE,"CRS/SCR/558/2026",TRUE,"2028-06-19","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Ashok Rao (DSTE/Guntakal)","Siemens Rail","WP/SCR/2022-23/150",21.33,75.94
"PB-ECoR-04210","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Thiruvananthapuram","Waltair","ECoR","East Coast Railway","Pink Book Item 2023-24","2023-24",25.88,70,77,48,10,TRUE,"CRS/ECoR/115/2026",TRUE,"2027-11-16","NI In Progress",,"Pending Transfer",43,5,1,"2026-08-23","2026-09-05","Harish Menon (DSTE/Waltair)","RITES","WP/ECoR/2023-24/115",16.61,75.45
"PB-SECR-04211","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Coimbatore Jn","Raipur","SECR","South East Central Railway","LAW Sanction Item 2025-26","2025-26",10.26,47,32,12,25,FALSE,"CRS/SECR/449/2026",TRUE,"2027-01-27","Sanctioned (Awaiting NI)","BDMS-NI-2026-SECR-04211","Transferred to BDMS",0,0,0,,,"Raghav Pandey (DSTE/Raipur)","Medha Servo","WP/SECR/2025-26/197",10.86,93.06
"PB-SER-04212","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Bhusaval Jn","Kharagpur","SER","South Eastern Railway","LAW Sanction Item 2025-26","2025-26",13.88,39,39,24,12,FALSE,"CRS/SER/716/2026",FALSE,"2028-02-14","Pre-NI Staging","BDMS-NI-2026-SER-04212","Transferred to BDMS",0,0,0,,,"Bharat Bhushan (DSTE/Kharagpur)","Siemens Rail","WP/SER/2025-26/39",29.32,88.56
"PB-KRCL-04213","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","New Delhi","Ratnagiri","KRCL","Konkan Railway","Pink Book Item 2025-26","2025-26",16.04,72,64,72,18,TRUE,"CRS/KRCL/781/2026",TRUE,"2028-12-27","Sanctioned (Awaiting NI)","BDMS-NI-2026-KRCL-04213","Transferred to BDMS",0,0,0,,,"Rajesh Kumar (DSTE/Ratnagiri)","HBL","WP/KRCL/2025-26/138",14.5,78.76
"PB-NFR-04214","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Chennai Central","Alipurduar","NFR","Northeast Frontier Railway","Pink Book Item 2023-24","2023-24",52.4,14,10,36,25,FALSE,"CRS/NFR/409/2026",FALSE,"2028-02-09","Pre-NI Staging","BDMS-NI-2026-NFR-04214","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Alipurduar)","Siemens Rail","WP/NFR/2023-24/64",13.5,68.91
"PB-SER-04215","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Solapur Jn","Chakradharpur","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",66.7,37,38,36,5,FALSE,"CRS/SER/126/2026",FALSE,"2028-05-02","NI In Progress","BDMS-NI-2026-SER-04215","Transferred to BDMS",25,13,12,"2026-08-09","2026-09-11","Umesh Tripathi (DSTE/Chakradharpur)","RVNL","WP/SER/2025-26/110",15.64,76.09
"PB-NCR-04216","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Ahmedabad Jn","Prayagraj","NCR","North Central Railway","Pink Book Item 2022-23","2022-23",30.04,90,78,60,12,TRUE,"CRS/NCR/345/2026",TRUE,"2027-11-12","Pre-NI Staging","BDMS-NI-2026-NCR-04216","Transferred to BDMS",0,0,0,,,"Tapan Roy (DSTE/Prayagraj)","RITES","WP/NCR/2022-23/83",33.3,94.14
"PB-SER-04217","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Moradabad Jn","Ranchi","SER","South Eastern Railway","Pink Book Item 2022-23","2022-23",88.2,47,46,36,10,FALSE,"CRS/SER/320/2026",TRUE,"2026-10-24","NI In Progress","BDMS-NI-2026-SER-04217","Transferred to BDMS",41,26,4,"2026-08-10","2026-09-09","Manoj Verma (DSTE/Ranchi)","IRCON","WP/SER/2022-23/102",18.44,85.17
"PB-ER-04218","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Raipur Jn","Howrah","ER","Eastern Railway","Pink Book Item 2024-25","2024-25",95.61,97,100,36,23,TRUE,"CRS/ER/583/2026",TRUE,"2027-12-28","Delayed / Revised","BDMS-NI-2026-ER-04218","Transferred to BDMS",0,0,0,,,"Sanjay Mishra (DSTE/Howrah)","Medha Servo","WP/ER/2024-25/22",21.39,77.07
"PB-SWR-04219","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Allahabad Jn","Hubballi","SWR","South Western Railway","Pink Book Item 2024-25","2024-25",40.82,77,79,48,23,TRUE,"CRS/SWR/525/2026",TRUE,"2027-01-08","Delayed / Revised","BDMS-NI-2026-SWR-04219","Transferred to BDMS",0,0,0,,,"Umesh Tripathi (DSTE/Hubballi)","Siemens Rail","WP/SWR/2024-25/127",8.59,71.84
"PB-SER-04220","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Vadodara Jn","Chakradharpur","SER","South Eastern Railway","LAW Sanction Item 2023-24","2023-24",21.89,92,88,24,23,TRUE,"CRS/SER/984/2026",TRUE,"2026-10-22","Pre-NI Staging","BDMS-NI-2026-SER-04220","Transferred to BDMS",0,0,0,,,"Tapan Roy (DSTE/Chakradharpur)","Siemens Rail","WP/SER/2023-24/95",14.47,88.77
"PB-WR-04221","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Visakhapatnam","Bhavnagar","WR","Western Railway","Pink Book Item 2023-24","2023-24",51.37,95,87,36,24,TRUE,"CRS/WR/840/2026",TRUE,"2027-05-03","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Kishore Nath (DSTE/Bhavnagar)","Alstom India","WP/WR/2023-24/103",19.26,72.96
"PB-NER-04222","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Katni Jn","Lucknow","NER","North Eastern Railway","Pink Book Item 2023-24","2023-24",29.36,50,39,60,25,FALSE,"CRS/NER/845/2026",TRUE,"2028-08-10","Delayed / Revised","BDMS-NI-2026-NER-04222","Transferred to BDMS",0,0,0,,,"Anil Gupta (DSTE/Lucknow)","IRCON","WP/NER/2023-24/48",10.84,93.42
"PB-SR-04223","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Wadi Jn","Palghat","SR","Southern Railway","Pink Book Item 2023-24","2023-24",27.78,9,13,60,5,FALSE,"CRS/SR/405/2026",FALSE,"2027-11-18","Commissioned","BDMS-NI-2026-SR-04223","Transferred to BDMS",0,0,0,,,"Harish Menon (DSTE/Palghat)","Medha Servo","WP/SR/2023-24/154",33.26,75.8
"PB-NFR-04224","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Jammu Tawi","Lumding","NFR","Northeast Frontier Railway","Pink Book Item 2024-25","2024-25",61.04,100,95,48,30,TRUE,"CRS/NFR/709/2026",TRUE,"2027-12-18","Delayed / Revised","BDMS-NI-2026-NFR-04224","Transferred to BDMS",0,0,0,,,"Kishore Nath (DSTE/Lumding)","Thales India","WP/NFR/2024-25/30",16.45,87.12
"PB-WCR-04225","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","New Delhi","Kota","WCR","West Central Railway","Pink Book Item 2023-24","2023-24",53.35,95,96,48,17,TRUE,"CRS/WCR/834/2026",TRUE,"2027-07-28","NI In Progress",,"Pending Transfer",15,21,11,"2026-08-21","2026-09-05","Rakesh Jha (DSTE/Kota)","RITES","WP/WCR/2023-24/133",29.01,88.44
"PB-NWR-04226","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","New Delhi","Ajmer","NWR","North Western Railway","Pink Book Item 2024-25","2024-25",36.25,80,72,36,19,TRUE,"CRS/NWR/232/2026",TRUE,"2027-04-03","Commissioned",,"Pending Transfer",0,0,0,,,"Pravin Patil (DSTE/Ajmer)","Siemens Rail","WP/NWR/2024-25/121",10.66,73.35
"PB-ECoR-04227","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Surat","Sambalpur","ECoR","East Coast Railway","Pink Book Item 2023-24","2023-24",50.64,54,63,36,9,TRUE,"CRS/ECoR/942/2026",TRUE,"2028-05-22","Commissioned","BDMS-NI-2026-ECoR-04227","Transferred to BDMS",0,0,0,,,"Brij Kishore (DSTE/Sambalpur)","IRCON","WP/ECoR/2023-24/104",13.81,72.5
"PB-NFR-04228","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Madurai Jn","Rangiya","NFR","Northeast Frontier Railway","Pink Book Item 2022-23","2022-23",17.42,19,18,72,29,FALSE,"CRS/NFR/752/2026",FALSE,"2028-03-23","Sanctioned (Awaiting NI)","BDMS-NI-2026-NFR-04228","Transferred to BDMS",0,0,0,,,"Rajesh Kumar (DSTE/Rangiya)","RITES","WP/NFR/2022-23/39",26.02,90.12
"PB-NWR-04229","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Varanasi Jn","Jaipur","NWR","North Western Railway","LAW Sanction Item 2024-25","2024-25",29.51,22,11,24,26,FALSE,"CRS/NWR/775/2026",FALSE,"2027-08-20","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Rajesh Kumar (DSTE/Jaipur)","IRCON","WP/NWR/2024-25/139",22.35,73.64
"PB-NFR-04230","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Bengaluru City","Alipurduar","NFR","Northeast Frontier Railway","LAW Sanction Item 2022-23","2022-23",14.14,100,95,12,21,TRUE,"CRS/NFR/398/2026",TRUE,"2028-05-26","Sanctioned (Awaiting NI)","BDMS-NI-2026-NFR-04230","Transferred to BDMS",0,0,0,,,"Satish Chandra (DSTE/Alipurduar)","HBL","WP/NFR/2022-23/39",30.14,74.8
"PB-NWR-04231","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Jammu Tawi","Jaipur","NWR","North Western Railway","Pink Book Item 2022-23","2022-23",99.73,74,59,36,30,TRUE,"CRS/NWR/227/2026",TRUE,"2027-05-06","Pre-NI Staging","BDMS-NI-2026-NWR-04231","Transferred to BDMS",0,0,0,,,"Vikas Rawat (DSTE/Jaipur)","IRCON","WP/NWR/2022-23/81",11.14,76.45
"PB-WCR-04232","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Indore Jn","Kota","WCR","West Central Railway","LAW Sanction Item 2025-26","2025-26",18.27,89,86,12,18,TRUE,"CRS/WCR/969/2026",TRUE,"2027-04-20","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Rakesh Jha (DSTE/Kota)","IRCON","WP/WCR/2025-26/35",25.29,77.25
"PB-SWR-04233","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Itarsi Jn","Hubballi","SWR","South Western Railway","LAW Sanction Item 2025-26","2025-26",13.32,10,0,24,6,FALSE,"CRS/SWR/247/2026",FALSE,"2026-10-07","Sanctioned (Awaiting NI)","BDMS-NI-2026-SWR-04233","Transferred to BDMS",0,0,0,,,"Rajesh Kumar (DSTE/Hubballi)","IRCON","WP/SWR/2025-26/55",17.2,79.22
"PB-SWR-04234","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Ramagundam","Hubballi","SWR","South Western Railway","Pink Book Item 2024-25","2024-25",29.43,77,70,60,13,TRUE,"CRS/SWR/434/2026",TRUE,"2027-01-19","Pre-NI Staging","BDMS-NI-2026-SWR-04234","Transferred to BDMS",0,0,0,,,"Rakesh Jha (DSTE/Hubballi)","L&T","WP/SWR/2024-25/56",25.41,74.46
"PB-CR-04235","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Ranchi Jn","Nagpur","CR","Central Railway","Pink Book Item 2025-26","2025-26",16.5,68,74,72,21,TRUE,"CRS/CR/176/2026",TRUE,"2028-10-22","Sanctioned (Awaiting NI)","BDMS-NI-2026-CR-04235","Transferred to BDMS",0,0,0,,,"Ravi Shankar (DSTE/Nagpur)","Alstom India","WP/CR/2025-26/141",18.77,81.21
"PB-SER-04236","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ramagundam","Kharagpur","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",28.57,11,9,48,21,FALSE,"CRS/SER/721/2026",FALSE,"2027-06-11","Pre-NI Staging","BDMS-NI-2026-SER-04236","Transferred to BDMS",0,0,0,,,"Vikram Patel (DSTE/Kharagpur)","HBL","WP/SER/2025-26/65",25.67,81.65
"PB-NER-04237","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Jaipur Jn","Varanasi","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",65.88,69,55,36,28,TRUE,"CRS/NER/664/2026",TRUE,"2026-09-09","Sanctioned (Awaiting NI)","BDMS-NI-2026-NER-04237","Transferred to BDMS",0,0,0,,,"Santosh Nair (DSTE/Varanasi)","Thales India","WP/NER/2022-23/87",15.73,89.26
"PB-NER-04238","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Patna Jn","Izzatnagar","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",51.34,2,8,36,8,FALSE,"CRS/NER/279/2026",FALSE,"2028-09-05","NI In Progress","BDMS-NI-2026-NER-04238","Transferred to BDMS",29,20,9,"2026-08-14","2026-09-05","Rakesh Jha (DSTE/Izzatnagar)","RVNL","WP/NER/2022-23/158",15.55,84.62
"PB-NR-04239","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Hubli Jn","Ambala","NR","Northern Railway","Pink Book Item 2022-23","2022-23",47.55,96,89,48,20,TRUE,"CRS/NR/730/2026",TRUE,"2027-09-13","Delayed / Revised","BDMS-NI-2026-NR-04239","Transferred to BDMS",0,0,0,,,"Ravi Shankar (DSTE/Ambala)","HBL","WP/NR/2022-23/33",22.59,88.3
"PB-SCR-04240","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Varanasi Jn","Hyderabad","SCR","South Central Railway","Pink Book Item 2024-25","2024-25",86.34,34,25,36,28,FALSE,"CRS/SCR/322/2026",FALSE,"2028-01-26","NI In Progress","BDMS-NI-2026-SCR-04240","Transferred to BDMS",43,4,11,"2026-08-08","2026-09-06","Vinod Reddy (DSTE/Hyderabad)","L&T","WP/SCR/2024-25/125",15.46,80.98
"PB-NCR-04241","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Gorakhpur Jn","Jhansi","NCR","North Central Railway","Pink Book Item 2022-23","2022-23",26.02,36,21,72,10,FALSE,"CRS/NCR/552/2026",FALSE,"2028-06-28","Sanctioned (Awaiting NI)","BDMS-NI-2026-NCR-04241","Transferred to BDMS",0,0,0,,,"Deepak Chauhan (DSTE/Jhansi)","Medha Servo","WP/NCR/2022-23/42",29.83,72.2
"PB-SECR-04242","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Vijayawada Jn","Raipur","SECR","South East Central Railway","Pink Book Item 2024-25","2024-25",25.43,76,70,60,29,TRUE,"CRS/SECR/847/2026",TRUE,"2027-04-17","Sanctioned (Awaiting NI)","BDMS-NI-2026-SECR-04242","Transferred to BDMS",0,0,0,,,"Ishwar Dayal (DSTE/Raipur)","IRCON","WP/SECR/2024-25/19",22.01,75.01
"PB-NWR-04243","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Guwahati","Jaipur","NWR","North Western Railway","Pink Book Item 2022-23","2022-23",48.51,20,28,36,11,FALSE,"CRS/NWR/597/2026",FALSE,"2027-09-28","Delayed / Revised","BDMS-NI-2026-NWR-04243","Transferred to BDMS",0,0,0,,,"Ishwar Dayal (DSTE/Jaipur)","IRCON","WP/NWR/2022-23/196",12.19,91.15
"PB-NR-04244","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Ramagundam","Ambala","NR","Northern Railway","Pink Book Item 2022-23","2022-23",20.44,69,61,60,22,TRUE,"CRS/NR/223/2026",TRUE,"2027-05-27","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Ajay Thakur (DSTE/Ambala)","RVNL","WP/NR/2022-23/122",9.58,95.31
"PB-ECR-04245","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Nanded","Samastipur","ECR","East Central Railway","Pink Book Item 2024-25","2024-25",24.45,57,58,48,17,TRUE,"CRS/ECR/440/2026",TRUE,"2026-09-29","NI In Progress","BDMS-NI-2026-ECR-04245","Transferred to BDMS",8,11,13,"2026-08-16","2026-09-08","Shankar Dey (DSTE/Samastipur)","Siemens Rail","WP/ECR/2024-25/170",24.91,74.01
"PB-SCR-04246","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Balharshah Jn","Guntakal","SCR","South Central Railway","Pink Book Item 2025-26","2025-26",43.02,88,97,48,7,TRUE,"CRS/SCR/834/2026",TRUE,"2027-07-22","Pre-NI Staging","BDMS-NI-2026-SCR-04246","Transferred to BDMS",0,0,0,,,"Harish Menon (DSTE/Guntakal)","Alstom India","WP/SCR/2025-26/20",11.31,84.08
"PB-SCR-04247","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Katni Jn","Nanded","SCR","South Central Railway","LAW Sanction Item 2024-25","2024-25",19.99,69,67,24,25,TRUE,"CRS/SCR/107/2026",TRUE,"2028-11-12","Delayed / Revised","BDMS-NI-2026-SCR-04247","Transferred to BDMS",0,0,0,,,"Sudhir Saxena (DSTE/Nanded)","HBL","WP/SCR/2024-25/64",33.31,87.06
"PB-SECR-04248","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Allahabad Jn","Raipur","SECR","South East Central Railway","LAW Sanction Item 2022-23","2022-23",15.16,58,44,12,26,TRUE,"CRS/SECR/292/2026",TRUE,"2027-11-24","Delayed / Revised","BDMS-NI-2026-SECR-04248","Transferred to BDMS",0,0,0,,,"Kishore Nath (DSTE/Raipur)","Medha Servo","WP/SECR/2022-23/36",19.92,91.99
"PB-NER-04249","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Vijayawada Jn","Lucknow","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",34.98,66,67,72,16,TRUE,"CRS/NER/118/2026",TRUE,"2028-10-18","Sanctioned (Awaiting NI)","BDMS-NI-2026-NER-04249","Transferred to BDMS",0,0,0,,,"Kishore Nath (DSTE/Lucknow)","Medha Servo","WP/NER/2022-23/71",18.7,89.02
"PB-NR-04250","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Surat","Moradabad","NR","Northern Railway","LAW Sanction Item 2022-23","2022-23",15.01,76,85,12,18,TRUE,"CRS/NR/933/2026",TRUE,"2028-05-01","Pre-NI Staging","BDMS-NI-2026-NR-04250","Transferred to BDMS",0,0,0,,,"Vikram Patel (DSTE/Moradabad)","L&T","WP/NR/2022-23/18",32.35,95.85
"PB-SWR-04251","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Bhopal Jn","Hubballi","SWR","South Western Railway","Pink Book Item 2023-24","2023-24",49.01,53,47,48,17,TRUE,"CRS/SWR/716/2026",TRUE,"2028-04-16","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Bharat Bhushan (DSTE/Hubballi)","RVNL","WP/SWR/2023-24/103",13.21,90.73
"PB-SR-04252","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Thiruvananthapuram","Palghat","SR","Southern Railway","LAW Sanction Item 2023-24","2023-24",17.3,42,33,12,23,FALSE,"CRS/SR/977/2026",TRUE,"2028-05-08","NI In Progress",,"Pending Transfer",25,26,0,"2026-08-11","2026-09-11","Mohit Pandey (DSTE/Palghat)","Thales India","WP/SR/2023-24/122",14.16,73.85
"PB-KRCL-04253","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Kharagpur Jn","Ratnagiri","KRCL","Konkan Railway","LAW Sanction Item 2022-23","2022-23",23.55,17,22,24,9,FALSE,"CRS/KRCL/718/2026",FALSE,"2027-05-01","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Umesh Tripathi (DSTE/Ratnagiri)","Thales India","WP/KRCL/2022-23/84",16.43,91.73
"PB-NFR-04254","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Nagpur Jn","Tinsukia","NFR","Northeast Frontier Railway","LAW Sanction Item 2024-25","2024-25",10.72,32,37,12,6,FALSE,"CRS/NFR/618/2026",FALSE,"2027-02-15","NI In Progress","BDMS-NI-2026-NFR-04254","Transferred to BDMS",45,11,0,"2026-09-01","2026-09-08","Jagdish Lal (DSTE/Tinsukia)","Medha Servo","WP/NFR/2024-25/106",21.63,80.3
"PB-NCR-04255","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Ratlam Jn","Jhansi","NCR","North Central Railway","Pink Book Item 2022-23","2022-23",24.06,19,9,72,8,FALSE,"CRS/NCR/790/2026",FALSE,"2026-09-18","NI In Progress","BDMS-NI-2026-NCR-04255","Transferred to BDMS",38,14,3,"2026-08-18","2026-09-06","Lalit Mohan (DSTE/Jhansi)","HBL","WP/NCR/2022-23/69",29.98,89.21
