"demand_id","notice_number","reconnect_notice_number","date","station_code","division","zone_code","zone_name","line_affected","gear_type","gear_type_name","gear_number","asset_id","work_description","block_type","shadow_pway_combine","requested_minutes","sanctioned_minutes","actual_utilized_minutes","burst_minutes","utilization_percentage","status","points_clamped","signals_held_at_danger","obstruction_test_passed","friction_clutch_torque_normal","track_circuit_relay_verified","joint_trial_run_conducted","sign_off_officer","station_master","safety_precautions_confirmed","digital_signature_valid","latitude","longitude"
"BDMS-DISC-2026-03859","e-T351/Thiruvananthapuram/2026/3859","e-T351-REC/Thiruvananthapuram/2026/3859","2026-03-23","Thiruvananthapuram","Ratnagiri","KRCL","Konkan Railway","Thiruvananthapuram DN Main Line (Track 1)","EI","Electronic Interlocking","GR-06999","EI-001605","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,45,36,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Krishna Murthy (SSE/Sig/Thiruvananthapuram)","L. K. Das (SM/Thiruvananthapuram)",TRUE,TRUE,19.92,81.84
"BDMS-DISC-2026-03860","e-T351/IndoreJn/2026/3860","e-T351-REC/IndoreJn/2026/3860","2026-06-15","Indore Jn","Mysuru","SWR","South Western Railway","Indore Jn UP Main Line (Track 3)","TC","Track Circuits","GR-45353","TC-000882","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,60,60,48,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ravi Shankar (SSE/Sig/Indore Jn)","S. K. Tiwari (SM/Indore Jn)",TRUE,TRUE,25.13,88.91
"BDMS-DISC-2026-03861","e-T351/ManmadJn/2026/3861","e-T351-REC/ManmadJn/2026/3861","2025-09-24","Manmad Jn","Mughalsarai","ECR","East Central Railway","Manmad Jn UP Loop Line (Track 4)","TC","Track Circuits","GR-45956","TC-000127","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,106,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Manmad Jn)","G. S. Reddy (SM/Manmad Jn)",TRUE,TRUE,18.82,72.25
"BDMS-DISC-2026-03862","e-T351/MaduraiJn/2026/3862","e-T351-REC/MaduraiJn/2026/3862","2026-04-12","Madurai Jn","Sealdah","ER","Eastern Railway","Madurai Jn UP Loop Line (Track 2)","CLS","Color Light Signals","GR-61630","CLS-000012","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,60,52,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kamlesh Joshi (SSE/Sig/Madurai Jn)","A. K. Singh (SM/Madurai Jn)",TRUE,TRUE,27.55,91.52
"BDMS-DISC-2026-03863","e-T351/IndoreJn/2026/3863",,"2026-03-25","Indore Jn","Hubballi","SWR","South Western Railway","Indore Jn DN Goods Line (Track 1)","CLS","Color Light Signals","GR-76844","CLS-000475","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Dharmendra Pal (SSE/Sig/Indore Jn)","P. K. Mishra (SM/Indore Jn)",FALSE,FALSE,31.38,82.21
"BDMS-DISC-2026-03864","e-T351/BengaluruCity/2026/3864",,"2026-05-07","Bengaluru City","Mumbai Central","WR","Western Railway","Bengaluru City DN Goods Line (Track 1)","CLS","Color Light Signals","GR-60190","CLS-001499","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,90,90,107,17,118.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Ishwar Dayal (SSE/Sig/Bengaluru City)","R. N. Srivastava (SM/Bengaluru City)",TRUE,TRUE,29.1,69.16
"BDMS-DISC-2026-03865","e-T351/SecunderabadJn/2026/3865","e-T351-REC/SecunderabadJn/2026/3865","2025-10-24","Secunderabad Jn","Pune","CR","Central Railway","Secunderabad Jn DN Loop Line (Track 3)","CLS","Color Light Signals","GR-68147","CLS-000573","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,32,0,71.1,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Govind Ram (SSE/Sig/Secunderabad Jn)","P. K. Mishra (SM/Secunderabad Jn)",TRUE,TRUE,25.09,71.01
"BDMS-DISC-2026-03866","e-T351/MaldaTown/2026/3866","e-T351-REC/MaldaTown/2026/3866","2026-08-10","Malda Town","Bengaluru","SWR","South Western Railway","Malda Town UP Loop Line (Track 2)","CBL","Signal Cables","GR-20919","CBL-000171","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,120,113,0,94.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Rajesh Kumar (SSE/Sig/Malda Town)","V. K. Gupta (SM/Malda Town)",TRUE,TRUE,13.9,77.38
"BDMS-DISC-2026-03867","e-T351/HubliJn/2026/3867",,"2025-10-07","Hubli Jn","Guntakal","SCR","South Central Railway","Hubli Jn UP Goods Line (Track 1)","AXC","Axle Counters","GR-03719","AXC-000043","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,78,0,86.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Hemant Bansal (SSE/Sig/Hubli Jn)","T. R. Nair (SM/Hubli Jn)",TRUE,TRUE,15.64,85.15
"BDMS-DISC-2026-03868","e-T351/NagpurJn/2026/3868","e-T351-REC/NagpurJn/2026/3868","2026-06-21","Nagpur Jn","Sonpur","ECR","East Central Railway","Nagpur Jn DN Loop Line (Track 4)","LED","LED Signal Units","GR-96298","LED-001052","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,80,0,88.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Santosh Nair (SSE/Sig/Nagpur Jn)","J. P. Rao (SM/Nagpur Jn)",TRUE,FALSE,17.45,75.61
"BDMS-DISC-2026-03869","e-T351/RanchiJn/2026/3869","e-T351-REC/RanchiJn/2026/3869","2026-02-08","Ranchi Jn","Sealdah","ER","Eastern Railway","Ranchi Jn DN Goods Line (Track 1)","LED","LED Signal Units","GR-83319","LED-001004","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,120,120,114,0,95,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Ranchi Jn)","P. K. Mishra (SM/Ranchi Jn)",TRUE,TRUE,25.48,84.55
"BDMS-DISC-2026-03870","e-T351/BhopalJn/2026/3870","e-T351-REC/BhopalJn/2026/3870","2025-10-14","Bhopal Jn","Khurda Road","ECoR","East Coast Railway","Bhopal Jn UP Loop Line (Track 4)","LC","Level Crossing Gates","GR-79529","LC-000615","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,78,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Deepak Chauhan (SSE/Sig/Bhopal Jn)","P. K. Mishra (SM/Bhopal Jn)",TRUE,TRUE,23.27,75.39
"BDMS-DISC-2026-03871","e-T351/KanpurCentral/2026/3871","e-T351-REC/KanpurCentral/2026/3871","2026-01-22","Kanpur Central","Malda","ER","Eastern Railway","Kanpur Central UP Main Line (Track 3)","TC","Track Circuits","GR-51751","TC-000716","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sudhir Saxena (SSE/Sig/Kanpur Central)","J. P. Rao (SM/Kanpur Central)",TRUE,TRUE,22.91,86.98
"BDMS-DISC-2026-03872","e-T351/JammuTawi/2026/3872",,"2026-07-06","Jammu Tawi","Salem","SR","Southern Railway","Jammu Tawi UP Main Line (Track 1)","BLK","Block Instruments","GR-33052","BLK-000250","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,52,0,86.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Bharat Bhushan (SSE/Sig/Jammu Tawi)","P. K. Mishra (SM/Jammu Tawi)",TRUE,FALSE,16.46,90.94
"BDMS-DISC-2026-03873","e-T351/Thiruvananthapuram/2026/3873","e-T351-REC/Thiruvananthapuram/2026/3873","2025-12-31","Thiruvananthapuram","Sambalpur","ECoR","East Coast Railway","Thiruvananthapuram DN Loop Line (Track 4)","CLS","Color Light Signals","GR-47182","CLS-001383","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Thiruvananthapuram)","G. S. Reddy (SM/Thiruvananthapuram)",TRUE,TRUE,27.27,81.4
"BDMS-DISC-2026-03874","e-T351/NewDelhi/2026/3874","e-T351-REC/NewDelhi/2026/3874","2026-01-17","New Delhi","Sambalpur","ECoR","East Coast Railway","New Delhi UP Main Line (Track 1)","CLS","Color Light Signals","GR-81746","CLS-000721","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,33,0,73.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Girish Kale (SSE/Sig/New Delhi)","L. K. Das (SM/New Delhi)",TRUE,TRUE,9.49,81.21
"BDMS-DISC-2026-03875","e-T351/KatniJn/2026/3875",,"2025-11-09","Katni Jn","Moradabad","NR","Northern Railway","Katni Jn DN Main Line (Track 3)","EI","Electronic Interlocking","GR-84286","EI-001559","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Santosh Nair (SSE/Sig/Katni Jn)","K. P. Saxena (SM/Katni Jn)",FALSE,FALSE,17.9,69.78
"BDMS-DISC-2026-03876","e-T351/MoradabadJn/2026/3876","e-T351-REC/MoradabadJn/2026/3876","2026-04-09","Moradabad Jn","Raipur","SECR","South East Central Railway","Moradabad Jn DN Loop Line (Track 1)","CLS","Color Light Signals","GR-18819","CLS-001175","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,36,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Moradabad Jn)","J. P. Rao (SM/Moradabad Jn)",TRUE,TRUE,23.03,73.9
"BDMS-DISC-2026-03877","e-T351/PatnaJn/2026/3877",,"2026-01-06","Patna Jn","Nanded","SCR","South Central Railway","Patna Jn UP Goods Line (Track 3)","PNT","Points/Turnouts","GR-71543","PNT-001095","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Vinod Reddy (SSE/Sig/Patna Jn)","R. N. Srivastava (SM/Patna Jn)",FALSE,FALSE,33.26,77.21
"BDMS-DISC-2026-03878","e-T351/PuneJn/2026/3878","e-T351-REC/PuneJn/2026/3878","2025-09-15","Pune Jn","Ajmer","NWR","North Western Railway","Pune Jn UP Main Line (Track 1)","OFC","Optical Fibre Cable","GR-22654","OFC-001537","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Anand Mehta (SSE/Sig/Pune Jn)","G. S. Reddy (SM/Pune Jn)",TRUE,FALSE,17,79.38
"BDMS-DISC-2026-03879","e-T351/JabalpurJn/2026/3879",,"2026-02-24","Jabalpur Jn","Rangiya","NFR","Northeast Frontier Railway","Jabalpur Jn DN Loop Line (Track 4)","TC","Track Circuits","GR-01955","TC-000780","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Rakesh Jha (SSE/Sig/Jabalpur Jn)","P. K. Mishra (SM/Jabalpur Jn)",FALSE,FALSE,20.36,94.67
"BDMS-DISC-2026-03880","e-T351/AmbalaCantt/2026/3880",,"2025-11-23","Ambala Cantt","Ajmer","NWR","North Western Railway","Ambala Cantt DN Goods Line (Track 3)","PNT","Points/Turnouts","GR-21675","PNT-001063","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,90,110,20,122.2,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Om Prakash (SSE/Sig/Ambala Cantt)","V. K. Gupta (SM/Ambala Cantt)",TRUE,TRUE,29.78,69.38
"BDMS-DISC-2026-03881","e-T351/Bhubaneswar/2026/3881","e-T351-REC/Bhubaneswar/2026/3881","2025-10-04","Bhubaneswar","Hyderabad","SCR","South Central Railway","Bhubaneswar DN Goods Line (Track 4)","PNT","Points/Turnouts","GR-63712","PNT-000347","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,115,0,95.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Shankar Dey (SSE/Sig/Bhubaneswar)","D. N. Pandey (SM/Bhubaneswar)",TRUE,TRUE,18.02,93.18
"BDMS-DISC-2026-03882","e-T351/SecunderabadJn/2026/3882","e-T351-REC/SecunderabadJn/2026/3882","2026-06-26","Secunderabad Jn","Mughalsarai","ECR","East Central Railway","Secunderabad Jn UP Main Line (Track 3)","CLS","Color Light Signals","GR-24860","CLS-000075","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,90,90,78,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Jagdish Lal (SSE/Sig/Secunderabad Jn)","N. K. Joshi (SM/Secunderabad Jn)",TRUE,TRUE,9.39,76.23
"BDMS-DISC-2026-03883","e-T351/JammuTawi/2026/3883","e-T351-REC/JammuTawi/2026/3883","2025-10-29","Jammu Tawi","Delhi","NR","Northern Railway","Jammu Tawi UP Goods Line (Track 2)","PNT","Points/Turnouts","GR-62112","PNT-000479","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,54,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rakesh Jha (SSE/Sig/Jammu Tawi)","K. P. Saxena (SM/Jammu Tawi)",TRUE,TRUE,26.35,87.29
"BDMS-DISC-2026-03884","e-T351/VijayawadaJn/2026/3884","e-T351-REC/VijayawadaJn/2026/3884","2025-12-08","Vijayawada Jn","Kharagpur","SER","South Eastern Railway","Vijayawada Jn UP Loop Line (Track 2)","OFC","Optical Fibre Cable","GR-11769","OFC-001001","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,107,0,89.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Chandan Singh (SSE/Sig/Vijayawada Jn)","M. L. Sharma (SM/Vijayawada Jn)",TRUE,TRUE,27.67,85.19
"BDMS-DISC-2026-03885","e-T351/SalemJn/2026/3885",,"2025-10-22","Salem Jn","Lucknow","NER","North Eastern Railway","Salem Jn UP Goods Line (Track 1)","RFID","RFID Tags","GR-71709","RFID-000674","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,45,38,0,84.4,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Vikram Patel (SSE/Sig/Salem Jn)","V. K. Gupta (SM/Salem Jn)",TRUE,FALSE,25.03,92.22
"BDMS-DISC-2026-03886","e-T351/Nanded/2026/3886","e-T351-REC/Nanded/2026/3886","2026-05-30","Nanded","Palghat","SR","Southern Railway","Nanded DN Goods Line (Track 3)","PNT","Points/Turnouts","GR-72641","PNT-000786","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,110,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Santosh Nair (SSE/Sig/Nanded)","M. L. Sharma (SM/Nanded)",TRUE,TRUE,32.92,89.38
"BDMS-DISC-2026-03887","e-T351/MysuruJn/2026/3887",,"2026-08-04","Mysuru Jn","Karwar","KRCL","Konkan Railway","Mysuru Jn UP Main Line (Track 2)","PNT","Points/Turnouts","GR-83256","PNT-000562","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,90,116,26,128.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Harish Menon (SSE/Sig/Mysuru Jn)","R. N. Srivastava (SM/Mysuru Jn)",TRUE,TRUE,25.19,84.21
"BDMS-DISC-2026-03888","e-T351/VadodaraJn/2026/3888","e-T351-REC/VadodaraJn/2026/3888","2026-04-07","Vadodara Jn","Prayagraj","NCR","North Central Railway","Vadodara Jn UP Main Line (Track 2)","AXC","Axle Counters","GR-56520","AXC-001437","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,110,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Shankar Dey (SSE/Sig/Vadodara Jn)","V. K. Gupta (SM/Vadodara Jn)",TRUE,TRUE,20.92,81.19
"BDMS-DISC-2026-03889","e-T351/JodhpurJn/2026/3889",,"2025-10-24","Jodhpur Jn","Ratnagiri","KRCL","Konkan Railway","Jodhpur Jn DN Goods Line (Track 1)","CLS","Color Light Signals","GR-67543","CLS-001568","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,115,0,95.8,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Satish Chandra (SSE/Sig/Jodhpur Jn)","D. N. Pandey (SM/Jodhpur Jn)",TRUE,TRUE,20.38,84.46
"BDMS-DISC-2026-03890","e-T351/FirozpurJn/2026/3890","e-T351-REC/FirozpurJn/2026/3890","2026-07-20","Firozpur Jn","Jaipur","NWR","North Western Railway","Firozpur Jn UP Main Line (Track 1)","CBL","Signal Cables","GR-30864","CBL-000350","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Tapan Roy (SSE/Sig/Firozpur Jn)","M. L. Sharma (SM/Firozpur Jn)",TRUE,TRUE,33.31,91.24
"BDMS-DISC-2026-03891","e-T351/JaipurJn/2026/3891",,"2026-05-28","Jaipur Jn","Madgaon","KRCL","Konkan Railway","Jaipur Jn UP Loop Line (Track 4)","TC","Track Circuits","GR-16282","TC-001434","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,54,0,90,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Baldev Arora (SSE/Sig/Jaipur Jn)","P. K. Mishra (SM/Jaipur Jn)",TRUE,TRUE,16.03,89.46
"BDMS-DISC-2026-03892","e-T351/KharagpurJn/2026/3892","e-T351-REC/KharagpurJn/2026/3892","2026-03-31","Kharagpur Jn","Kota","WCR","West Central Railway","Kharagpur Jn DN Goods Line (Track 2)","LC","Level Crossing Gates","GR-93664","LC-001138","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,120,120,114,0,95,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ganesh Iyer (SSE/Sig/Kharagpur Jn)","S. K. Tiwari (SM/Kharagpur Jn)",TRUE,TRUE,31.74,94.01
"BDMS-DISC-2026-03893","e-T351/MaduraiJn/2026/3893","e-T351-REC/MaduraiJn/2026/3893","2026-05-05","Madurai Jn","Asansol","ER","Eastern Railway","Madurai Jn UP Main Line (Track 4)","PNT","Points/Turnouts","GR-33211","PNT-001310","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,45,34,0,75.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Chandan Singh (SSE/Sig/Madurai Jn)","V. K. Gupta (SM/Madurai Jn)",TRUE,TRUE,15.69,89.86
"BDMS-DISC-2026-03894","e-T351/AllahabadJn/2026/3894",,"2025-12-11","Allahabad Jn","Nagpur","SECR","South East Central Railway","Allahabad Jn DN Goods Line (Track 3)","AXC","Axle Counters","GR-12790","AXC-001338","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,45,35,0,77.8,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Ravi Shankar (SSE/Sig/Allahabad Jn)","R. N. Srivastava (SM/Allahabad Jn)",TRUE,TRUE,26.88,93.3
"BDMS-DISC-2026-03895","e-T351/Surat/2026/3895",,"2026-02-10","Surat","Sambalpur","ECoR","East Coast Railway","Surat DN Goods Line (Track 1)","RLY","Relays","GR-53641","RLY-000247","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,150,30,125,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Shankar Dey (SSE/Sig/Surat)","J. P. Rao (SM/Surat)",TRUE,TRUE,24.61,80.55
"BDMS-DISC-2026-03896","e-T351/MaldaTown/2026/3896","e-T351-REC/MaldaTown/2026/3896","2026-06-16","Malda Town","Mysuru","SWR","South Western Railway","Malda Town DN Main Line (Track 4)","TC","Track Circuits","GR-96467","TC-000087","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,60,60,50,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Yogesh Soni (SSE/Sig/Malda Town)","D. N. Pandey (SM/Malda Town)",TRUE,TRUE,22.43,83.36
"BDMS-DISC-2026-03897","e-T351/MaduraiJn/2026/3897","e-T351-REC/MaduraiJn/2026/3897","2026-08-27","Madurai Jn","Guntakal","SCR","South Central Railway","Madurai Jn DN Goods Line (Track 3)","PNT","Points/Turnouts","GR-71696","PNT-000844","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Satish Chandra (SSE/Sig/Madurai Jn)","J. P. Rao (SM/Madurai Jn)",TRUE,TRUE,23.23,83.17
"BDMS-DISC-2026-03898","e-T351/PuneJn/2026/3898","e-T351-REC/PuneJn/2026/3898","2025-11-05","Pune Jn","Solapur","CR","Central Railway","Pune Jn DN Loop Line (Track 2)","EI","Electronic Interlocking","GR-68165","EI-000971","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Om Prakash (SSE/Sig/Pune Jn)","S. K. Tiwari (SM/Pune Jn)",TRUE,FALSE,13.79,84.88
"BDMS-DISC-2026-03899","e-T351/KharagpurJn/2026/3899",,"2026-01-26","Kharagpur Jn","Bhopal","WCR","West Central Railway","Kharagpur Jn DN Goods Line (Track 1)","PNT","Points/Turnouts","GR-87220","PNT-001622","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,73,13,121.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Ravi Shankar (SSE/Sig/Kharagpur Jn)","J. P. Rao (SM/Kharagpur Jn)",TRUE,TRUE,19.2,88.03
"BDMS-DISC-2026-03900","e-T351/Visakhapatnam/2026/3900","e-T351-REC/Visakhapatnam/2026/3900","2026-02-14","Visakhapatnam","Malda","ER","Eastern Railway","Visakhapatnam DN Loop Line (Track 4)","PNT","Points/Turnouts","GR-35933","PNT-000236","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,60,53,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ramesh Tiwari (SSE/Sig/Visakhapatnam)","A. K. Singh (SM/Visakhapatnam)",TRUE,TRUE,30.71,85.01
"BDMS-DISC-2026-03901","e-T351/AhmedabadJn/2026/3901","e-T351-REC/AhmedabadJn/2026/3901","2026-04-04","Ahmedabad Jn","Palghat","SR","Southern Railway","Ahmedabad Jn DN Goods Line (Track 1)","RFID","RFID Tags","GR-41343","RFID-000654","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,60,49,0,81.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rajesh Kumar (SSE/Sig/Ahmedabad Jn)","M. L. Sharma (SM/Ahmedabad Jn)",TRUE,TRUE,21.33,70.38
"BDMS-DISC-2026-03902","e-T351/MysuruJn/2026/3902",,"2026-07-23","Mysuru Jn","Bilaspur","SECR","South East Central Railway","Mysuru Jn UP Goods Line (Track 1)","TC","Track Circuits","GR-08344","TC-001460","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,90,90,114,24,126.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Harish Menon (SSE/Sig/Mysuru Jn)","V. K. Gupta (SM/Mysuru Jn)",TRUE,TRUE,10.73,94.01
"BDMS-DISC-2026-03903","e-T351/VijayawadaJn/2026/3903",,"2026-04-07","Vijayawada Jn","Chennai","SR","Southern Railway","Vijayawada Jn DN Main Line (Track 3)","RLY","Relays","GR-04798","RLY-001439","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,110,0,91.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Deepak Chauhan (SSE/Sig/Vijayawada Jn)","P. K. Mishra (SM/Vijayawada Jn)",TRUE,TRUE,10.4,75.69
"BDMS-DISC-2026-03904","e-T351/IndoreJn/2026/3904","e-T351-REC/IndoreJn/2026/3904","2026-03-20","Indore Jn","Ambala","NR","Northern Railway","Indore Jn DN Main Line (Track 1)","RLY","Relays","GR-77170","RLY-000989","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,90,76,0,84.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sanjay Mishra (SSE/Sig/Indore Jn)","A. K. Singh (SM/Indore Jn)",TRUE,TRUE,18.59,94.76
"BDMS-DISC-2026-03905","e-T351/GuntakalJn/2026/3905","e-T351-REC/GuntakalJn/2026/3905","2026-01-20","Guntakal Jn","Bengaluru","SWR","South Western Railway","Guntakal Jn DN Loop Line (Track 3)","EI","Electronic Interlocking","GR-63024","EI-001229","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Yogesh Soni (SSE/Sig/Guntakal Jn)","P. K. Mishra (SM/Guntakal Jn)",TRUE,TRUE,25.9,88.96
